AÑO,SERVICIO,REGIÓN,NOMBRE,INVERSIÓN (MILES DE $ AÑO 2021),PROGRAMA
2016,Agua Potable Rural,Libertador B O Higgins,"CONSTRUCCION SISTEMA DE AGUA POTABLE RURAL CHACAYES, MACHALI",78892.52237450227,AGUA POTABLE RURAL SEMI CONCENTRADO
2016,Agua Potable Rural,Libertador B O Higgins,"CONSTRUCCION SISTEMA DE AGUA POTABLE RURAL CHACAYES, MACHALI",432286.2936012674,AGUA POTABLE RURAL SEMI CONCENTRADO
2016,Agua Potable Rural,Libertador B O Higgins,"MEJORAMIENTO Y AMPLIACION SISTEMA APR LA PALOMA, SAN FERNANDO",1671.5738648794959,AGUA POTABLE RURAL CONCENTRADO
2016,Agua Potable Rural,Libertador B O Higgins,"MEJORAMIENTO Y AMPLIACION SISTEMA APR LA PALOMA, SAN FERNANDO",11528.095619858592,AGUA POTABLE RURAL CONCENTRADO
2016,Agua Potable Rural,Libertador B O Higgins,MEJORAMIENTO SERVICIO APR LA ALIANZA DE LA COMUNA DE RENGO,1671.5738648794959,AGUA POTABLE RURAL CONCENTRADO
2016,Agua Potable Rural,Libertador B O Higgins,MEJORAMIENTO SERVICIO APR LA ALIANZA DE LA COMUNA DE RENGO,11517.720333800718,AGUA POTABLE RURAL CONCENTRADO
2016,Agua Potable Rural,Libertador B O Higgins,"HABILITACION NUEVA FUENTE  SISTEMA DE APR RINCONADA DE ALCONES, MARCHIGUE MARCHIGUE",55624.21417537969,AGUA POTABLE RURAL CONCENTRADO
2016,Agua Potable Rural,Libertador B O Higgins,"HABILITACION NUEVA FUENTE  SISTEMA DE APR RINCONADA DE ALCONES, MARCHIGUE MARCHIGUE",384828.58236299554,AGUA POTABLE RURAL CONCENTRADO
2016,Agua Potable Rural,Maule,CONSTRUCCION SERVICIO APR LA VALDESINA MOLINA,25190.04173895301,AGUA POTABLE RURAL SEMI CONCENTRADO
2016,Agua Potable Rural,Maule,CONSTRUCCION SERVICIO APR LA VALDESINA MOLINA,173723.78975302103,AGUA POTABLE RURAL SEMI CONCENTRADO
2016,Agua Potable Rural,Maule,"MEJORAMIENTO  Y AMPLIACIÓN SERVICIO APR PUENTE ALTO, LINARES",6967.580992642533,AGUA POTABLE RURAL CONCENTRADO
2016,Agua Potable Rural,Maule,"MEJORAMIENTO  Y AMPLIACIÓN SERVICIO APR PUENTE ALTO, LINARES",44241.372560331314,AGUA POTABLE RURAL CONCENTRADO
2016,Agua Potable Rural,Maule,"CONSTRUCCION SERVICIO AGUA POTABLE RURAL  LA ISLA PICAZO BAJO, SAN CLEMENTE",72750.35302824162,AGUA POTABLE RURAL SEMI CONCENTRADO
2016,Agua Potable Rural,Maule,"CONSTRUCCION SERVICIO AGUA POTABLE RURAL  LA ISLA PICAZO BAJO, SAN CLEMENTE",501728.0831866096,AGUA POTABLE RURAL SEMI CONCENTRADO
2016,Agua Potable Rural,Maule,"AMPLIACION APR LOS MONTES HACIA COREL, MACAL Y PUENTE ALTO",72371.07868234826,AGUA POTABLE RURAL CONCENTRADO
2016,Agua Potable Rural,Maule,"AMPLIACION APR LOS MONTES HACIA COREL, MACAL Y PUENTE ALTO",499111.2054809017,AGUA POTABLE RURAL CONCENTRADO
2016,Agua Potable Rural,Maule,CONSTRUCCION SERVICIO APR PALO BLANCO SAN RAFAEL,51392.2502733296,AGUA POTABLE RURAL SEMI CONCENTRADO
2016,Agua Potable Rural,Maule,CONSTRUCCION SERVICIO APR PALO BLANCO SAN RAFAEL,354426.68859430443,AGUA POTABLE RURAL SEMI CONCENTRADO
2016,Agua Potable Rural,Maule,"CONSTRUCCION SERVICIO APR RENAICO-MONTEFLOR, PARRAL",12264.740929967556,AGUA POTABLE RURAL SEMI CONCENTRADO
2016,Agua Potable Rural,Maule,"CONSTRUCCION SERVICIO APR RENAICO-MONTEFLOR, PARRAL",84586.24880115043,AGUA POTABLE RURAL SEMI CONCENTRADO
2016,Agua Potable Rural,Maule,MEJORAMIENTO Y AMPLIACIÓN SERVICIO APR PERALILLO HACIA PARRONAL HUALAÑÉ,94811.669615965,AGUA POTABLE RURAL CONCENTRADO
2016,Agua Potable Rural,Maule,MEJORAMIENTO Y AMPLIACIÓN SERVICIO APR PERALILLO HACIA PARRONAL HUALAÑÉ,653874.7363679413,AGUA POTABLE RURAL CONCENTRADO
2016,Agua Potable Rural,Maule,"MEJORAMIENTO Y AMPLIACIÓN SERVICIO APR CHEQUENLEMU, CURICÓ",9213.254019390986,AGUA POTABLE RURAL CONCENTRADO
2016,Agua Potable Rural,Maule,"MEJORAMIENTO Y AMPLIACIÓN SERVICIO APR CHEQUENLEMU, CURICÓ",63542.86305666056,AGUA POTABLE RURAL CONCENTRADO
2016,Agua Potable Rural,Maule,MEJORAMIENTO Y AMPLIACIÓN SERVICIO A.P.R. SANTA CECILIA GABRIELA MISTRAL,41152.9957437712,AGUA POTABLE RURAL CONCENTRADO
2016,Agua Potable Rural,Maule,MEJORAMIENTO Y AMPLIACIÓN SERVICIO A.P.R. SANTA CECILIA GABRIELA MISTRAL,283815.9501131086,AGUA POTABLE RURAL CONCENTRADO
2016,Agua Potable Rural,Maule,MEJORAMIENTO Y AMPLIACIÓN SERVICIO APR EL BOLSICO,19497.468121866837,AGUA POTABLE RURAL CONCENTRADO
2016,Agua Potable Rural,Maule,MEJORAMIENTO Y AMPLIACIÓN SERVICIO APR EL BOLSICO,134466.0129291546,AGUA POTABLE RURAL CONCENTRADO
2016,Agua Potable Rural,Maule,CONSTRUCCION SERVICIO APR EL LUCERO RETIRO,133093.01674082942,AGUA POTABLE RURAL SEMI CONCENTRADO
2016,Agua Potable Rural,Maule,CONSTRUCCION SERVICIO APR EL LUCERO RETIRO,917885.4182061328,AGUA POTABLE RURAL SEMI CONCENTRADO
2016,Agua Potable Rural,Maule,"CONSTRUCCION SERVICIO APR COPIHUE HUALONCO, LONGAVI",18387.312513674453,AGUA POTABLE RURAL SEMI CONCENTRADO
2016,Agua Potable Rural,Maule,"CONSTRUCCION SERVICIO APR COPIHUE HUALONCO, LONGAVI",126809.05181844451,AGUA POTABLE RURAL SEMI CONCENTRADO
2016,Agua Potable Rural,Maule,"CONSTRUCCION SERVICIO APR LA PUNTILLA, LONGAVI",16333.005874215653,AGUA POTABLE RURAL SEMI CONCENTRADO
2016,Agua Potable Rural,Maule,"CONSTRUCCION SERVICIO APR LA PUNTILLA, LONGAVI",112639.86949207631,AGUA POTABLE RURAL SEMI CONCENTRADO
2016,Agua Potable Rural,Maule,"CONSTRUCCION SERVICIO APR EL ESTERO, PENCAHUE",16847.158938861347,AGUA POTABLE RURAL SEMI CONCENTRADO
2016,Agua Potable Rural,Maule,"CONSTRUCCION SERVICIO APR EL ESTERO, PENCAHUE",116184.75889518282,AGUA POTABLE RURAL SEMI CONCENTRADO
2016,Agua Potable Rural,Maule,MEJORAMIENTO Y AMPLIACIÓN APR LOS CARROS - VILLA ROSA HACIA PANTANILLO,19223.0994461142,AGUA POTABLE RURAL CONCENTRADO
2016,Agua Potable Rural,Maule,MEJORAMIENTO Y AMPLIACIÓN APR LOS CARROS - VILLA ROSA HACIA PANTANILLO,132573.0996283738,AGUA POTABLE RURAL CONCENTRADO
2016,Agua Potable Rural,Bio Bio,CONSTRUCCION SERVICIO APR DE RELBUN DE PEMUCO PROVINCIA DE ÑUBLE,105726.47054884711,AGUA POTABLE RURAL SEMI CONCENTRADO
2016,Agua Potable Rural,Bio Bio,CONSTRUCCION SERVICIO APR DE RELBUN DE PEMUCO PROVINCIA DE ÑUBLE,729147.436717808,AGUA POTABLE RURAL SEMI CONCENTRADO
2016,Agua Potable Rural,Bio Bio,CONSTRUCCION SERVICIO DE AGUA POTABLE RURAL DE FRUTILLARES COIHUECO,75981.67823048797,AGUA POTABLE RURAL SEMI CONCENTRADO
2016,Agua Potable Rural,Bio Bio,CONSTRUCCION SERVICIO DE AGUA POTABLE RURAL DE FRUTILLARES COIHUECO,524008.4335911103,AGUA POTABLE RURAL SEMI CONCENTRADO
2016,Agua Potable Rural,Bio Bio,CONSTRUCCIÓN SERVICIO A.P.R. DE PILICURA (COBQUECURA),3132.1835799155792,AGUA POTABLE RURAL SEMI CONCENTRADO
2016,Agua Potable Rural,Bio Bio,CONSTRUCCIÓN SERVICIO A.P.R. DE PILICURA (COBQUECURA),19887.117753818056,AGUA POTABLE RURAL SEMI CONCENTRADO
2016,Agua Potable Rural,Bio Bio,CONSTRUCCION SERVICIO APR EL PINO-SAN MIGUEL (LOS ÁNGELES),2550.0147511127207,AGUA POTABLE RURAL SEMI CONCENTRADO
2016,Agua Potable Rural,Bio Bio,CONSTRUCCION SERVICIO APR EL PINO-SAN MIGUEL (LOS ÁNGELES),16606.2217404063,AGUA POTABLE RURAL SEMI CONCENTRADO
2016,Agua Potable Rural,Bio Bio,CONSTRUCCIÓN SERVICIO APR PICHIARAUCO-VILLA LOS RÍOS (CURANILAHUE),122691.21606303102,AGUA POTABLE RURAL SEMI CONCENTRADO
2016,Agua Potable Rural,Bio Bio,CONSTRUCCIÓN SERVICIO APR PICHIARAUCO-VILLA LOS RÍOS (CURANILAHUE),846142.6207350668,AGUA POTABLE RURAL SEMI CONCENTRADO
2016,Agua Potable Rural,Bio Bio,CONSTRUCCION SERVICIO DE AGUA POTABLE RURAL CIRUELITO-EL CARDAL PINTO,84560.88699078673,AGUA POTABLE RURAL SEMI CONCENTRADO
2016,Agua Potable Rural,Bio Bio,CONSTRUCCION SERVICIO DE AGUA POTABLE RURAL CIRUELITO-EL CARDAL PINTO,583179.8427887205,AGUA POTABLE RURAL SEMI CONCENTRADO
2016,Agua Potable Rural,Bio Bio,MEJORAMIENTO Y AMPLIACIÓN SERVICIO APR QUINQUEHUA (CHILLÁN),25463.257605143655,AGUA POTABLE RURAL CONCENTRADO
2016,Agua Potable Rural,Bio Bio,MEJORAMIENTO Y AMPLIACIÓN SERVICIO APR QUINQUEHUA (CHILLÁN),175612.09181555387,AGUA POTABLE RURAL CONCENTRADO
2016,Agua Potable Rural,Bio Bio,CONSTRUCCION SERVICIO APR COLEAL CENTRAL DE COIHUECO,15481.079607908103,AGUA POTABLE RURAL SEMI CONCENTRADO
2016,Agua Potable Rural,Bio Bio,CONSTRUCCION SERVICIO APR COLEAL CENTRAL DE COIHUECO,106762.84634507241,AGUA POTABLE RURAL SEMI CONCENTRADO
2016,Agua Potable Rural,Bio Bio,CONSTRUCCION SERVICIO  APR ORO VERDE CHILLAN,133596.79451941725,AGUA POTABLE RURAL SEMI CONCENTRADO
2016,Agua Potable Rural,Bio Bio,CONSTRUCCION SERVICIO  APR ORO VERDE CHILLAN,921353.0693685863,AGUA POTABLE RURAL SEMI CONCENTRADO
2016,Agua Potable Rural,Bio Bio,"MEJORAMIENTO Y AMPLIACION SERVICIO APR TIRÚA, COMUNA DE TIRÚA",103749.40215004137,AGUA POTABLE RURAL CONCENTRADO
2016,Agua Potable Rural,Bio Bio,"MEJORAMIENTO Y AMPLIACION SERVICIO APR TIRÚA, COMUNA DE TIRÚA",1152770.3664607517,AGUA POTABLE RURAL CONCENTRADO
2016,Agua Potable Rural,Bio Bio,CONSTRUCCION SERVICIO APR LAS VERTIENTES CHILLÁN,95836.51731657043,AGUA POTABLE RURAL SEMI CONCENTRADO
2016,Agua Potable Rural,Bio Bio,CONSTRUCCION SERVICIO APR LAS VERTIENTES CHILLÁN,660943.7646020385,AGUA POTABLE RURAL SEMI CONCENTRADO
2016,Agua Potable Rural,Bio Bio,"CONSTRUCCION SERVICIO APR PEÑAFLOR, LOS ÁNGELES",121204.09172806927,AGUA POTABLE RURAL SEMI CONCENTRADO
2016,Agua Potable Rural,Bio Bio,"CONSTRUCCION SERVICIO APR PEÑAFLOR, LOS ÁNGELES",835892.9909194505,AGUA POTABLE RURAL SEMI CONCENTRADO
2016,Agua Potable Rural,Bio Bio,CONSTRUCCION SERVICIO APR CANTARRANA LOS ANGELES,90264.98870349277,AGUA POTABLE RURAL SEMI CONCENTRADO
2016,Agua Potable Rural,Bio Bio,CONSTRUCCION SERVICIO APR CANTARRANA LOS ANGELES,622517.163472364,AGUA POTABLE RURAL SEMI CONCENTRADO
2016,Agua Potable Rural,Bio Bio,CONSTRUCCION SERVICIO APR SAN JOSÉ BÍO-BÍO LOS ÁNGELES,59908.05450771914,AGUA POTABLE RURAL SEMI CONCENTRADO
2016,Agua Potable Rural,Bio Bio,CONSTRUCCION SERVICIO APR SAN JOSÉ BÍO-BÍO LOS ÁNGELES,413160.03015836,AGUA POTABLE RURAL SEMI CONCENTRADO
2016,Agua Potable Rural,Araucanía,"CONSTRUCCION SISTEMA AGUA POTABLE HUENTELAR, REPOCURA,HUEICO CHOLCHOL",94252.55697840186,AGUA POTABLE RURAL SEMI CONCENTRADO
2016,Agua Potable Rural,Araucanía,"CONSTRUCCION SISTEMA AGUA POTABLE HUENTELAR, REPOCURA,HUEICO CHOLCHOL",650020.8940022226,AGUA POTABLE RURAL SEMI CONCENTRADO
2016,Agua Potable Rural,Araucanía,INSTALACION SISTEMA APR EN PAILLACO PUCON,196632.42136880403,AGUA POTABLE RURAL CONCENTRADO
2016,Agua Potable Rural,Araucanía,INSTALACION SISTEMA APR EN PAILLACO PUCON,1356086.7776699497,AGUA POTABLE RURAL CONCENTRADO
2016,Agua Potable Rural,Araucanía,"MEJORAMIENTO INTEGRAL SISTEMA AGUA POTABLE RURAL PIDIMA, ERCILLA",21715.47371912763,AMPLIACION Y MEJORAMIENTO DE SERVICIOS EXISTENTES DE AGUA POTABLE RURAL
2016,Agua Potable Rural,Araucanía,CONSTRUCCION AGUA POTABLE CARRERRIÑE HUIÑOCO Y PICUTA CHOLCHOL,117383.68083964812,AGUA POTABLE RURAL SEMI CONCENTRADO
2016,Agua Potable Rural,Araucanía,CONSTRUCCION AGUA POTABLE CARRERRIÑE HUIÑOCO Y PICUTA CHOLCHOL,613573.6668904776,AGUA POTABLE RURAL SEMI CONCENTRADO
2016,Agua Potable Rural,Araucanía,"REPOSICIÓN Y AMPLIACIÓN SISTEMA AGUA POTABLE PUMALAL, LAUTARO",21821.53219883033,AGUA POTABLE RURAL CONCENTRADO
2016,Agua Potable Rural,Araucanía,"REPOSICIÓN Y AMPLIACIÓN SISTEMA AGUA POTABLE RURAL QUETROLEUFU, PUCÓN",48922.93219155589,AGUA POTABLE RURAL CONCENTRADO
2016,Agua Potable Rural,Araucanía,"REPOSICIÓN Y AMPLIACIÓN SISTEMA AGUA POTABLE RURAL QUETROLEUFU, PUCÓN",52617.68683772057,AGUA POTABLE RURAL CONCENTRADO
2016,Agua Potable Rural,Araucanía,MEJORAMIENTO Y AMPLIACIÓN AGUA POTABLE COIGUE PAINEMAL CHOLCHOL,53273.63547849052,AGUA POTABLE RURAL CONCENTRADO
2016,Agua Potable Rural,Araucanía,MEJORAMIENTO Y AMPLIACIÓN AGUA POTABLE COIGUE PAINEMAL CHOLCHOL,367401.5602144553,AGUA POTABLE RURAL CONCENTRADO
2016,Agua Potable Rural,Araucanía,"MEJORAMIENTO Y AMPLIACIÓN SISTEMA AGUA POTABLE PIRCUNCHE, VILCÚN",25887.491523954453,AGUA POTABLE RURAL CONCENTRADO
2016,Agua Potable Rural,Araucanía,"CONSTRUCCIÓN SISTEMA AGUA POTABLE RURAL CALFUCO, FREIRE",19647.333364924998,AGUA POTABLE RURAL SEMI CONCENTRADO
2016,Agua Potable Rural,Araucanía,"CONSTRUCCIÓN SISTEMA AGUA POTABLE RURAL CALFUCO, FREIRE",54799.9553385598,AGUA POTABLE RURAL SEMI CONCENTRADO
2016,Agua Potable Rural,Araucanía,"CONSTRUCCIÓN SISTEMA AGUA POTABLE RURAL CURILEO, VILCÚN",172293.15308659658,AGUA POTABLE RURAL SEMI CONCENTRADO
2016,Agua Potable Rural,Araucanía,"CONSTRUCCIÓN SISTEMA AGUA POTABLE RURAL CURILEO, VILCÚN",766885.810538977,AGUA POTABLE RURAL SEMI CONCENTRADO
2016,Agua Potable Rural,Araucanía,"CONSTRUCCIÓN SISTEMA AGUA POTABLE RURAL PUQUEREO, FREIRE",8967.705582687999,AGUA POTABLE RURAL SEMI CONCENTRADO
2016,Agua Potable Rural,Araucanía,"CONSTRUCCIÓN SISTEMA AGUA POTABLE RURAL HUAPITRIO, COLLIPULLI",103752.86057872733,AGUA POTABLE RURAL SEMI CONCENTRADO
2016,Agua Potable Rural,Araucanía,"CONSTRUCCIÓN SISTEMA AGUA POTABLE RURAL HUAQUI, LONCOCHE",160351.19883398508,AGUA POTABLE RURAL SEMI CONCENTRADO
2016,Agua Potable Rural,Araucanía,"CONSTRUCCIÓN SISTEMA AGUA POTABLE RURAL HUAQUI, LONCOCHE",641028.9794187329,AGUA POTABLE RURAL SEMI CONCENTRADO
2016,Agua Potable Rural,Araucanía,"CONSTRUCCIÓN SISTEMA AGUA POTABLE ZANJÓN SECO Y CANDELARIA, PUCÓN",189781.27414192207,AGUA POTABLE RURAL CONCENTRADO
2016,Agua Potable Rural,Araucanía,"CONSTRUCCIÓN SISTEMA AGUA POTABLE ZANJÓN SECO Y CANDELARIA, PUCÓN",778903.8502226797,AGUA POTABLE RURAL CONCENTRADO
2016,Agua Potable Rural,Araucanía,"CONSTRUCCIÓN SISTEMA AGUA POTABLE RURAL SAN RAMÓN, LONCOCHE",215452.03746822316,AGUA POTABLE RURAL CONCENTRADO
2016,Agua Potable Rural,Araucanía,"CONSTRUCCIÓN SISTEMA AGUA POTABLE RURAL SAN RAMÓN, LONCOCHE",1030831.9350416973,AGUA POTABLE RURAL CONCENTRADO
2016,Agua Potable Rural,Araucanía,"AMPLIACION APR UNIÓN CORDILLERA A QUECHEREHUE, HUERERE, OTROS, CUNCO",75469.83078496625,AGUA POTABLE RURAL CONCENTRADO
2016,Agua Potable Rural,Araucanía,"AMPLIACION APR UNIÓN CORDILLERA A QUECHEREHUE, HUERERE, OTROS, CUNCO",1854376.0299331555,AGUA POTABLE RURAL CONCENTRADO
2016,Agua Potable Rural,Araucanía,"MEJORAMIENTO SISTEMA AGUA POTABLE RURAL BOTROLHUE, TEMUCO",64659.935522224856,AGUA POTABLE RURAL CONCENTRADO
2016,Agua Potable Rural,Araucanía,"MEJORAMIENTO SISTEMA AGUA POTABLE RURAL BOTROLHUE, TEMUCO",323495.65523666184,AGUA POTABLE RURAL CONCENTRADO
2016,Agua Potable Rural,Araucanía,CONSTRUCCION SISTEMA AGUA POTABLE PUENTE BASAS CHICO CURARREHUE,105818.69531380599,AGUA POTABLE RURAL SEMI CONCENTRADO
2016,Agua Potable Rural,Araucanía,CONSTRUCCION SISTEMA AGUA POTABLE PUENTE BASAS CHICO CURARREHUE,729784.9404055862,AGUA POTABLE RURAL SEMI CONCENTRADO
2016,Agua Potable Rural,Araucanía,"CONSTRUCCION SISTEMA AGUA POTABLE MAHUIDACHE Y MILLELCHE, FREIRE",26745.181838071934,AGUA POTABLE RURAL SEMI CONCENTRADO
2016,Agua Potable Rural,Araucanía,"CONSTRUCCION SISTEMA AGUA POTABLE MAHUIDACHE Y MILLELCHE, FREIRE",184449.52991773747,AGUA POTABLE RURAL SEMI CONCENTRADO
2016,Agua Potable Rural,Los Ríos,"MEJORAMIENTO Y AMPLIACIÓN SERVICIO APR DE LAS GAVIOTAS, VALDIVIA",9222.476495886873,AGUA POTABLE RURAL CONCENTRADO
2016,Agua Potable Rural,Los Ríos,"MEJORAMIENTO Y AMPLIACIÓN SERVICIO APR DE LAS GAVIOTAS, VALDIVIA",58966.2090955767,AGUA POTABLE RURAL CONCENTRADO
2016,Agua Potable Rural,Los Ríos,"AMPLIACIÓN Y MEJORAMIENTO SERVICIO DE APR DE CAYURRUCA, RÍO BUENO",69195.08833907722,AMPLIACION Y MEJORAMIENTO DE SERVICIOS EXISTENTES DE AGUA POTABLE RURAL
2016,Agua Potable Rural,Los Ríos,"AMPLIACIÓN Y MEJORAMIENTO SERVICIO DE APR DE CAYURRUCA, RÍO BUENO",477204.3653744844,AMPLIACION Y MEJORAMIENTO DE SERVICIOS EXISTENTES DE AGUA POTABLE RURAL
2016,Agua Potable Rural,Los Ríos,"CONSTRUCCION SERVICIO DE APR DE PUERTO LAS ROSAS, FUTRONO",64620.739997117336,AGUA POTABLE RURAL SEMI CONCENTRADO
2016,Agua Potable Rural,Los Ríos,"CONSTRUCCION SERVICIO DE APR DE PUERTO LAS ROSAS, FUTRONO",410290.6871585772,AGUA POTABLE RURAL SEMI CONCENTRADO
2016,Agua Potable Rural,Los Ríos,"CONSTRUCCIÓN SERVICIO DE AGUA POTABLE RURAL DE HUITAG, PANGUIPULLI",492.24968296796186,AGUA POTABLE RURAL SEMI CONCENTRADO
2016,Agua Potable Rural,Los Ríos,"CONSTRUCCIÓN SERVICIO DE AGUA POTABLE RURAL DE HUITAG, PANGUIPULLI",3125.266722543664,AGUA POTABLE RURAL SEMI CONCENTRADO
2016,Agua Potable Rural,Los Ríos,"AMPLIACIÓN Y MEJORAMIENTO SAPR PITRIUCO, LAGO RANCO",83366.5762845694,AGUA POTABLE RURAL CONCENTRADO
2016,Agua Potable Rural,Los Ríos,"AMPLIACIÓN Y MEJORAMIENTO SAPR PITRIUCO, LAGO RANCO",574939.5600396455,AGUA POTABLE RURAL CONCENTRADO
2016,Agua Potable Rural,Los Ríos,"CONSTRUCCIÓN SERVICIO AGUA POTABLE RURAL DE LOS COLIGUES, LOS LAGOS",2786.3407113198214,AGUA POTABLE RURAL SEMI CONCENTRADO
2016,Agua Potable Rural,Los Ríos,"CONSTRUCCIÓN SERVICIO AGUA POTABLE RURAL DE LOS COLIGUES, LOS LAGOS",17688.709919111025,AGUA POTABLE RURAL SEMI CONCENTRADO
2016,Agua Potable Rural,Los Ríos,"CONSTRUCCION SERVICIO AGUA POTABLE RURAL SANTA ROSA CHICA, PAILLACO",23434.312776048544,AGUA POTABLE RURAL SEMI CONCENTRADO
2016,Agua Potable Rural,Los Ríos,"CONSTRUCCION SERVICIO AGUA POTABLE RURAL SANTA ROSA CHICA, PAILLACO",152584.72081488633,AGUA POTABLE RURAL SEMI CONCENTRADO
2016,Agua Potable Rural,Los Ríos,CONSTRUCCION SERVICIO DE AGUA POTABLE RURAL ARENAL KM 2,53952.640310500195,AGUA POTABLE RURAL SEMI CONCENTRADO
2016,Agua Potable Rural,Los Ríos,CONSTRUCCION SERVICIO DE AGUA POTABLE RURAL ARENAL KM 2,372087.7310839278,AGUA POTABLE RURAL SEMI CONCENTRADO
2016,Agua Potable Rural,Los Ríos,"CONSTRUCCIÓN SERVICIO DE APR CAMINO A CHAUQUÉN, PANGUIPULLI",6454.580737558826,AGUA POTABLE RURAL SEMI CONCENTRADO
2016,Agua Potable Rural,Los Ríos,"CONSTRUCCIÓN SERVICIO DE APR CAMINO A CHAUQUÉN, PANGUIPULLI",40982.37992859729,AGUA POTABLE RURAL SEMI CONCENTRADO
2016,Agua Potable Rural,Los Ríos,"CONSTRUCCIÓN SERVICIO A.P.R. DE LUMACO, PAILLACO",4207.754901248386,AGUA POTABLE RURAL SEMI CONCENTRADO
2016,Agua Potable Rural,Los Ríos,"CONSTRUCCIÓN SERVICIO A.P.R. DE LUMACO, PAILLACO",26802.822316171227,AGUA POTABLE RURAL SEMI CONCENTRADO
2016,Agua Potable Rural,Los Ríos,CONSTRUCCION SERVICIO APR DE PUMOL FUTRONO,25270.738408292018,AGUA POTABLE RURAL SEMI CONCENTRADO
2016,Agua Potable Rural,Los Ríos,CONSTRUCCION SERVICIO APR DE PUMOL FUTRONO,174279.4439618982,AGUA POTABLE RURAL SEMI CONCENTRADO
2016,Agua Potable Rural,Los Ríos,CONSTRUCCION SERVICIO APR COZ COZ PANGUIPULLI,125874.12326367397,AGUA POTABLE RURAL SEMI CONCENTRADO
2016,Agua Potable Rural,Los Ríos,CONSTRUCCION SERVICIO APR COZ COZ PANGUIPULLI,868099.0316526495,AGUA POTABLE RURAL SEMI CONCENTRADO
2016,Agua Potable Rural,Los Ríos,"CONSTRUCCION SERVICIO APR SANTA ROSA GRANDE, PAILLACO",24318.5177100917,AGUA POTABLE RURAL CONCENTRADO
2016,Agua Potable Rural,Los Ríos,"CONSTRUCCION SERVICIO APR SANTA ROSA GRANDE, PAILLACO",167715.34631595074,AGUA POTABLE RURAL CONCENTRADO
2016,Agua Potable Rural,Los Ríos,CONSTRUCCION SERVICIO APR CURACO RIO BUENO,53816.60878218586,AGUA POTABLE RURAL SEMI CONCENTRADO
2016,Agua Potable Rural,Los Ríos,CONSTRUCCION SERVICIO APR CURACO RIO BUENO,371144.7328622234,AGUA POTABLE RURAL SEMI CONCENTRADO
2016,Agua Potable Rural,Los Ríos,AMPLIACIÓN Y MEJORAMIENTO SERVICIO APR MALALHUE LANCO,186783.96928075884,AGUA POTABLE RURAL CONCENTRADO
2016,Agua Potable Rural,Los Ríos,AMPLIACIÓN Y MEJORAMIENTO SERVICIO APR MALALHUE LANCO,1288436.4541439335,AGUA POTABLE RURAL CONCENTRADO
2016,Agua Potable Rural,Los Ríos,AMPLIACIÓN Y MEJORAMIENTO SERVICIO APR CHOROICO LA UNIÓN,103342.46037466035,AGUA POTABLE RURAL CONCENTRADO
2016,Agua Potable Rural,Los Ríos,AMPLIACIÓN Y MEJORAMIENTO SERVICIO APR CHOROICO LA UNIÓN,712709.5251734516,AGUA POTABLE RURAL CONCENTRADO
2016,Agua Potable Rural,Los Ríos,CONSTRUCCION SERVICIO APR DE ROFUCO ALTO LA UNIÓN,54814.94186286562,AGUA POTABLE RURAL SEMI CONCENTRADO
2016,Agua Potable Rural,Los Ríos,CONSTRUCCION SERVICIO APR DE ROFUCO ALTO LA UNIÓN,378032.76999508886,AGUA POTABLE RURAL SEMI CONCENTRADO
2016,Agua Potable Rural,Los Ríos,AMPLIACIÓN Y MEJORAMIENTO SERVICIO APR DE PICHIRROPULLI PAILLACO,58311.413264368726,AGUA POTABLE RURAL CONCENTRADO
2016,Agua Potable Rural,Los Ríos,AMPLIACIÓN Y MEJORAMIENTO SERVICIO APR DE PICHIRROPULLI PAILLACO,402147.24041270907,AGUA POTABLE RURAL CONCENTRADO
2016,Agua Potable Rural,Los Ríos,CONSTRUCCION SERVICIO APR BOQUIAL RÍO BUENO,154060.31705422825,AGUA POTABLE RURAL SEMI CONCENTRADO
2016,Agua Potable Rural,Los Ríos,CONSTRUCCION SERVICIO APR BOQUIAL RÍO BUENO,1062488.085613829,AGUA POTABLE RURAL SEMI CONCENTRADO
2016,Agua Potable Rural,Los Ríos,CONSTRUCCION SERVICIO APR DE CERROS DE CORRAL,20018.538043884444,AGUA POTABLE RURAL SEMI CONCENTRADO
2016,Agua Potable Rural,Los Ríos,CONSTRUCCION SERVICIO APR DE CERROS DE CORRAL,138055.86190517855,AGUA POTABLE RURAL SEMI CONCENTRADO
2016,Agua Potable Rural,Los Ríos,CONSTRUCCION SERVICIO APR DE EL MAITÉN PAILLACO,40826.7506377292,AGUA POTABLE RURAL SEMI CONCENTRADO
2016,Agua Potable Rural,Los Ríos,CONSTRUCCION SERVICIO APR DE EL MAITÉN PAILLACO,281559.90180030226,AGUA POTABLE RURAL SEMI CONCENTRADO
2016,Agua Potable Rural,Los Ríos,"CONSTRUCCION SERVICIO APR DE PURINGUE RICO, MARIQUINA",30748.88944684882,AGUA POTABLE RURAL SEMI CONCENTRADO
2016,Agua Potable Rural,Los Ríos,"CONSTRUCCION SERVICIO APR DE PURINGUE RICO, MARIQUINA",212063.93016554674,AGUA POTABLE RURAL SEMI CONCENTRADO
2016,Agua Potable Rural,Los Ríos,"CONSTRUCCION SERVICIO APR DE LOS TAYOS ALTOS, PANGUIPULLI",51320.77608048648,AGUA POTABLE RURAL SEMI CONCENTRADO
